nhl_game_id,play_by_play_id,is_goal,is_sog,shot_distance,abs_shot_angle,shot_type_bucket,rebound_bucket,rush_bucket,strength_bucket,shot_side,off_wing,previous_event_type,previous_event_seconds_delta,score_state_bucket,time_bucket,period_bucket
2025020294,2262776,0,1,22.20,7.765,tip,not_rebound,not_rush,ev,center,unknown,faceoff,21,tied,early_period,p1
2025020357,2283379,0,0,22.67,138.576,backhand,not_rebound,not_rush,ev,left,true,blocked-shot,11,trailing_by_2_plus,middle_period,p2
2025020357,2283381,0,1,24.60,26.565,slap,not_rebound,rush_attempt,ev,right,true,hit,1,leading_by_2_plus,middle_period,p2
2025020357,2283384,0,1,30.89,150.945,wrist,not_rebound,not_rush,ev,right,unknown,faceoff,21,trailing_by_2_plus,middle_period,p2
2025021148,2996076,0,0,38.90,46.042,slap,not_rebound,not_rush,pp,right,false,faceoff,7,tied,final_5,ot
2025021243,3553419,0,1,65.51,31.264,snap,not_rebound,not_rush,ev,right,true,missed-shot,28,tied,early_period,p1
2025021243,3553436,0,0,44.72,116.565,wrist,not_rebound,rush_attempt,ev,right,true,hit,4,tied,early_period,p1
2025021243,3553444,0,1,52.80,24.624,snap,not_rebound,not_rush,ev,right,true,missed-shot,6,tied,early_period,p1
2025021243,3553467,0,0,20.59,60.945,snap,not_rebound,not_rush,ev,right,false,faceoff,29,tied,early_period,p1
2025021243,3553470,0,1,50.25,132.580,wrist,not_rebound,not_rush,ev,right,unknown,missed-shot,16,tied,early_period,p1
2025020727,2446405,0,1,65.74,153.825,slap,not_rebound,not_rush,ev,right,true,hit,11,tied,early_period,p1
2025020727,2446408,0,0,17.03,3.366,slap,not_rebound,not_rush,ev,center,unknown,delayed-penalty,0,tied,early_period,p1
2025020727,2446411,0,1,40.61,37.999,snap,not_rebound,not_rush,pp,left,false,faceoff,24,tied,early_period,p1
2025020727,2446412,0,1,6.00,0.000,wrist,rebound,not_rush,pp,center,unknown,shot-on-goal,1,tied,early_period,p1
2025020357,2283387,0,1,53.81,138.013,snap,not_rebound,not_rush,ev,left,true,faceoff,22,trailing_by_2_plus,middle_period,p2
2025020357,2283390,0,0,33.24,158.839,backhand,not_rebound,not_rush,ev,left,unknown,takeaway,12,trailing_by_2_plus,middle_period,p2
2025020357,2283392,0,1,156.47,15.191,wrist,not_rebound,not_rush,ev,left,true,hit,10,leading_by_2_plus,middle_period,p2
2025020125,3445933,0,0,55.08,3.122,snap,not_rebound,rush_attempt,ev,center,unknown,giveaway,2,tied,early_period,p1
2025020357,2283405,0,0,26.40,52.696,wrist,not_rebound,rush_attempt,ev,right,true,blocked-shot,6,leading_by_2_plus,middle_period,p2
2025020879,3237628,1,1,38.29,139.236,wrist,not_rebound,not_rush,ev,left,false,faceoff,38,tied,early_period,p1
2025020879,3237639,0,1,7.62,66.801,wrist,not_rebound,not_rush,pk,center,unknown,takeaway,13,trailing_by_1,early_period,p1
2025020524,3482551,0,1,31.14,84.472,backhand,not_rebound,not_rush,ev,left,false,hit,14,tied,early_period,p1
2025020524,3482561,0,0,58.19,160.942,wrist,not_rebound,not_rush,ev,right,true,faceoff,36,tied,early_period,p1
2025020524,3482562,0,0,27.66,102.529,wrist,not_rebound,not_rush,ev,left,unknown,missed-shot,5,tied,early_period,p1
2025020524,3482564,0,0,56.61,162.525,wrist,not_rebound,not_rush,ev,right,true,missed-shot,11,tied,early_period,p1
2025020524,3482569,0,1,52.17,12.171,wrist,not_rebound,not_rush,ev,right,true,delayed-penalty,28,tied,early_period,p1
2025021305,3566928,0,0,13.00,67.380,wrist,rebound,rush_attempt,ev,left,true,blocked-shot,3,trailing_by_2_plus,final_5,p3
2025021305,3566947,0,0,43.38,25.974,wrist,not_rebound,rush_attempt,ev,right,false,giveaway,1,trailing_by_2_plus,final_5,p3
2025020305,2266169,0,1,89.20,3.857,tip,not_rebound,not_rush,ev,center,unknown,blocked-shot,21,tied,early_period,p1
2025020275,3450874,1,1,16.00,180.000,wrist,not_rebound,not_rush,ev,center,unknown,hit,14,tied,early_period,p1
2025020275,3450880,0,0,72.11,33.690,wrist,rebound,rush_attempt,ev,left,true,blocked-shot,3,trailing_by_1,early_period,p1
2025020357,2283406,0,0,11.40,164.745,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,22,trailing_by_2_plus,middle_period,p2
2025020357,2283408,0,1,34.89,117.300,wrist,not_rebound,not_rush,ev,left,false,giveaway,19,trailing_by_2_plus,middle_period,p2
2025020357,2283414,0,0,55.04,177.917,snap,not_rebound,not_rush,ev,center,unknown,hit,18,trailing_by_2_plus,middle_period,p2
2025020243,2241451,0,1,46.04,124.380,wrist,not_rebound,not_rush,ev,right,true,faceoff,27,tied,early_period,p1
2025020243,2241453,0,1,39.20,37.747,wrist,not_rebound,not_rush,ev,left,unknown,giveaway,60,tied,early_period,p1
2025020243,2241456,0,1,41.19,5.572,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,11,tied,early_period,p1
2025020243,2241458,0,1,49.73,15.154,wrist,not_rebound,not_rush,ev,right,false,hit,52,tied,early_period,p1
2025020243,2241465,0,1,73.78,32.829,wrist,not_rebound,rush_attempt,ev,right,true,giveaway,7,tied,early_period,p1
2025020249,2243339,0,1,32.02,178.210,backhand,not_rebound,not_rush,ev,center,unknown,faceoff,16,tied,early_period,p1
2025020249,2243343,0,1,63.91,159.864,wrist,not_rebound,not_rush,ev,right,false,giveaway,13,tied,early_period,p1
2025020249,2243346,0,1,49.19,153.435,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,46,tied,early_period,p1
2025020399,2296391,0,0,12.04,131.634,backhand,not_rebound,rush_attempt,ev,center,unknown,giveaway,5,tied,early_period,p1
2025020399,2296394,0,0,87.32,156.371,wrist,not_rebound,not_rush,ev,right,true,missed-shot,29,tied,middle_period,p1
2025020399,2296404,0,1,92.35,4.970,tip,not_rebound,not_rush,ev,center,unknown,faceoff,12,tied,middle_period,p1
2025020357,2283417,0,1,32.31,158.199,wrist,not_rebound,not_rush,ev,left,false,giveaway,13,trailing_by_2_plus,late_period,p2
2025020357,2283419,0,0,20.81,35.218,wrist,not_rebound,not_rush,ev,left,true,hit,22,leading_by_2_plus,late_period,p2
2025020357,2283433,0,1,44.42,148.815,wrist,not_rebound,not_rush,ev,left,true,hit,35,trailing_by_2_plus,late_period,p2
2025020357,2283436,0,1,48.09,176.424,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,3,trailing_by_2_plus,late_period,p2
2025020357,2283437,0,1,67.42,159.146,slap,not_rebound,not_rush,ev,right,true,shot-on-goal,7,trailing_by_2_plus,late_period,p2
2025020357,2283443,0,1,74.24,175.365,tip,not_rebound,not_rush,ev,center,unknown,giveaway,7,trailing_by_2_plus,late_period,p2
2025020357,2283446,0,1,31.30,116.565,snap,not_rebound,not_rush,ev,right,unknown,faceoff,5,trailing_by_2_plus,late_period,p2
2025020357,2283449,0,1,55.07,150.642,wrist,not_rebound,not_rush,ev,right,true,faceoff,3,trailing_by_2_plus,late_period,p2
2025020357,2283455,0,1,25.24,56.310,snap,not_rebound,not_rush,ev,right,false,faceoff,15,trailing_by_2_plus,early_period,p3
2025020357,2283462,0,1,31.11,135.000,snap,not_rebound,not_rush,ev,left,true,hit,16,leading_by_2_plus,early_period,p3
2025020877,3237534,0,0,59.08,177.089,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,4,tied,early_period,p1
2025020877,3237539,0,0,25.63,159.444,backhand,not_rebound,not_rush,ev,center,unknown,takeaway,26,tied,early_period,p1
2025020877,3237541,0,1,13.89,30.256,wrist,not_rebound,not_rush,ev,center,unknown,hit,26,tied,early_period,p1
2025020164,2204726,0,1,52.40,131.906,snap,not_rebound,not_rush,ev,left,true,blocked-shot,10,tied,early_period,p1
2025020164,2204741,0,1,60.80,36.304,snap,not_rebound,not_rush,ev,right,true,faceoff,25,tied,early_period,p1
2025020164,2204745,0,0,18.25,9.462,tip,not_rebound,not_rush,ev,center,unknown,hit,20,tied,early_period,p1
2025020164,2204768,0,1,9.43,147.995,tip,not_rebound,not_rush,ev,center,unknown,faceoff,14,tied,middle_period,p1
2025020164,2204769,1,1,23.60,126.384,snap,not_rebound,not_rush,ev,right,false,shot-on-goal,4,tied,middle_period,p1
2025021239,3552351,0,1,54.12,163.909,snap,not_rebound,not_rush,ev,left,true,blocked-shot,15,tied,early_period,p1
2025021239,3552394,0,0,37.34,172.304,wrist,not_rebound,not_rush,pp,center,unknown,missed-shot,50,tied,middle_period,p1
2025020593,3495895,0,1,24.21,128.290,wrist,rebound,rush_attempt,ev,right,true,blocked-shot,1,tied,early_period,p1
2025020593,3495924,0,1,8.94,153.435,tip,not_rebound,not_rush,ev,center,unknown,faceoff,17,tied,early_period,p1
2025020593,3495929,0,1,37.11,165.964,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,13,tied,early_period,p1
2025020593,3495930,0,0,8.94,26.565,poke,not_rebound,not_rush,ev,center,unknown,shot-on-goal,87,tied,middle_period,p1
2025020357,2283463,0,0,18.44,167.471,wrist,rebound,not_rush,ev,center,unknown,shot-on-goal,1,leading_by_2_plus,early_period,p3
2025020357,2283466,1,1,11.18,10.305,deflection,not_rebound,not_rush,pp,center,unknown,faceoff,5,trailing_by_2_plus,early_period,p3
2025020357,2283476,0,0,62.17,25.741,wrist,not_rebound,not_rush,ev,right,true,hit,53,trailing_by_2_plus,early_period,p3
2025020357,2283484,1,1,33.84,161.030,snap,not_rebound,not_rush,ev,left,false,faceoff,20,leading_by_2_plus,early_period,p3
2025020304,2265869,0,1,49.19,153.435,snap,not_rebound,not_rush,ev,left,false,faceoff,13,tied,early_period,p1
2025020304,2265871,0,1,31.40,99.162,snap,not_rebound,not_rush,ev,right,false,hit,12,tied,early_period,p1
2025020441,3465833,0,0,34.37,81.634,backhand,not_rebound,not_rush,ev,left,false,shot-on-goal,11,tied,early_period,p1
2025020357,2283488,0,1,59.46,19.654,slap,not_rebound,rush_attempt,ev,left,false,blocked-shot,6,trailing_by_2_plus,early_period,p3
2025020357,2283491,0,1,57.22,5.013,wrist,not_rebound,not_rush,ev,center,unknown,blocked-shot,31,trailing_by_2_plus,early_period,p3
2025020357,2283496,0,0,38.28,56.725,wrist,not_rebound,rush_attempt,ev,left,false,hit,8,trailing_by_2_plus,middle_period,p3
2025020357,2283497,0,1,9.49,18.435,wrist,not_rebound,not_rush,ev,center,unknown,missed-shot,6,trailing_by_2_plus,middle_period,p3
2025020829,2486386,0,1,27.20,143.973,snap,not_rebound,not_rush,pp,left,false,faceoff,32,tied,early_period,p1
2025020829,2486387,0,1,7.62,113.199,wrist,rebound,not_rush,pp,center,unknown,shot-on-goal,1,tied,early_period,p1
2025020829,2486390,1,1,20.00,126.870,snap,not_rebound,rush_attempt,pp,right,true,giveaway,6,tied,early_period,p1
2025020971,3249725,0,1,65.80,143.653,wrist,not_rebound,rush_attempt,ev,right,true,giveaway,1,tied,early_period,p1
2025020971,3249728,0,1,36.36,148.496,wrist,rebound,rush_rebound,ev,right,true,faceoff,1,tied,early_period,p1
2025020357,2283502,0,1,43.93,41.309,snap,not_rebound,not_rush,ev,left,true,faceoff,9,trailing_by_2_plus,middle_period,p3
2025020357,2283503,0,1,32.31,158.199,deflection,not_rebound,not_rush,ev,right,false,shot-on-goal,31,leading_by_2_plus,middle_period,p3
2025020357,2283504,1,1,14.32,114.775,wrist,rebound,not_rush,ev,right,false,shot-on-goal,2,leading_by_2_plus,middle_period,p3
2025020382,2291116,0,0,7.21,33.690,backhand,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,6,tied,early_period,p1
2025020382,2291117,0,0,39.70,139.086,wrist,not_rebound,not_rush,ev,right,false,missed-shot,10,tied,early_period,p1
2025020382,2291118,0,0,49.58,131.730,slap,rebound,not_rush,ev,left,true,missed-shot,2,tied,early_period,p1
2025020382,2291120,0,1,7.62,66.801,wrist,not_rebound,not_rush,ev,center,unknown,giveaway,15,tied,early_period,p1
2025020382,2291136,0,1,22.67,138.576,snap,not_rebound,not_rush,ev,left,true,faceoff,18,tied,early_period,p1
2025020357,2283511,0,0,48.70,19.179,wrist,not_rebound,not_rush,ev,right,unknown,hit,15,trailing_by_2_plus,middle_period,p3
2025020357,2283516,0,0,38.95,131.878,snap,not_rebound,not_rush,ev,right,true,faceoff,4,leading_by_2_plus,middle_period,p3
2025020357,2283518,0,0,13.15,81.254,wrist,not_rebound,not_rush,ev,left,true,giveaway,25,trailing_by_2_plus,middle_period,p3
2025020357,2283522,1,1,9.22,167.471,backhand,not_rebound,not_rush,ev,center,unknown,faceoff,32,leading_by_2_plus,middle_period,p3
2025020357,2283525,0,0,5.10,101.310,backhand,not_rebound,not_rush,ev,center,unknown,hit,39,leading_by_2_plus,final_5,p3
2025020357,2283526,0,1,33.60,36.529,slap,not_rebound,not_rush,ev,left,true,missed-shot,10,trailing_by_2_plus,final_5,p3
2025020357,2283528,0,1,38.47,117.897,wrist,not_rebound,rush_attempt,ev,right,true,takeaway,6,leading_by_2_plus,final_5,p3
2025020357,2283533,0,1,57.71,8.973,snap,not_rebound,not_rush,pp,center,unknown,faceoff,37,trailing_by_2_plus,final_5,p3
2025020357,2283536,0,1,40.46,39.987,slap,rebound,rush_attempt,pp,right,unknown,blocked-shot,3,trailing_by_2_plus,final_5,p3
2025020357,2283537,0,1,27.59,43.531,slap,not_rebound,not_rush,pp,right,unknown,shot-on-goal,5,trailing_by_2_plus,final_5,p3
2025020357,2283540,0,1,11.05,174.806,wrist,not_rebound,not_rush,pk,center,unknown,faceoff,11,leading_by_2_plus,final_5,p3
2025021058,3519415,0,0,69.84,29.134,wrist,rebound,rush_attempt,ev,left,true,blocked-shot,3,tied,middle_period,p1
2025020971,3249790,0,0,15.23,23.199,wrist,not_rebound,not_rush,ev,center,unknown,faceoff,4,tied,late_period,p1
2025020971,3249791,0,1,13.00,22.620,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,13,tied,late_period,p1
2025020971,3249794,0,1,27.86,21.038,snap,not_rebound,rush_attempt,ev,right,true,hit,4,tied,late_period,p1
2025020441,3465927,0,1,53.71,151.049,tip,not_rebound,not_rush,pp,left,false,faceoff,21,tied,middle_period,p1
2025020357,2283543,0,1,29.43,80.218,wrist,not_rebound,not_rush,ev,left,true,blocked-shot,39,trailing_by_2_plus,final_5,p3
2025020357,2283545,0,1,19.92,17.526,wrist,not_rebound,rush_attempt,ev,center,unknown,takeaway,3,trailing_by_2_plus,final_5,p3
2025020357,2283548,0,1,23.43,39.806,wrist,not_rebound,not_rush,ev,left,true,takeaway,28,trailing_by_2_plus,final_5,p3
2025021109,3533720,0,1,65.51,148.736,wrist,not_rebound,not_rush,ev,left,true,hit,34,tied,early_period,p1
2025020221,2233170,0,1,7.07,8.130,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,2,leading_by_1,early_period,p1
2025030184,3576897,0,1,44.42,121.185,wrist,not_rebound,not_rush,ev,right,true,hit,36,leading_by_2_plus,late_period,p1
2025020971,3249797,0,1,14.32,155.225,backhand,not_rebound,not_rush,ev,center,unknown,giveaway,22,tied,late_period,p1
2025020971,3249800,0,1,30.41,152.592,slap,not_rebound,not_rush,pp,left,false,faceoff,9,tied,late_period,p1
2025021058,3519436,0,1,48.17,131.634,wrist,not_rebound,rush_attempt,ev,right,false,hit,5,tied,middle_period,p1
2025020382,2291501,0,0,55.00,143.130,wrist,not_rebound,not_rush,ev,right,true,giveaway,33,trailing_by_1,final_5,p3
2025020221,2233179,0,0,28.65,29.249,tip,not_rebound,not_rush,ev,left,true,faceoff,28,leading_by_1,early_period,p1
2025020221,2233185,0,1,20.00,126.870,wrist,rebound,rush_attempt,ev,left,unknown,blocked-shot,1,trailing_by_1,middle_period,p1
2025020221,2233190,0,1,69.35,24.717,wrist,not_rebound,rush_attempt,ev,left,true,blocked-shot,5,leading_by_1,middle_period,p1
2025020221,2233194,0,1,32.76,148.736,wrist,not_rebound,not_rush,ev,left,false,giveaway,13,trailing_by_1,middle_period,p1
2025020221,2233195,0,0,53.00,180.000,wrist,not_rebound,not_rush,ev,center,unknown,shot-on-goal,5,trailing_by_1,middle_period,p1
2025020221,2233196,0,1,37.70,21.801,slap,not_rebound,not_rush,ev,right,true,missed-shot,4,leading_by_1,middle_period,p1
2025020221,2233197,0,0,25.00,16.260,wrist,not_rebound,not_rush,ev,center,unknown,shot-on-goal,19,leading_by_1,middle_period,p1
2025020221,2233198,0,0,6.08,9.462,tip,not_rebound,not_rush,ev,center,unknown,missed-shot,5,leading_by_1,middle_period,p1
2025020221,2233203,0,1,58.69,171.180,slap,not_rebound,not_rush,ev,center,unknown,faceoff,3,trailing_by_1,middle_period,p1
2025020221,2233209,0,1,46.82,19.983,slap,not_rebound,not_rush,pp,left,true,faceoff,25,leading_by_1,middle_period,p1
2025020221,2233213,0,1,30.00,0.000,tip,not_rebound,not_rush,pp,center,unknown,blocked-shot,20,leading_by_1,middle_period,p1
2025020221,2233214,1,1,5.66,45.000,wrist,rebound,not_rush,pp,center,unknown,shot-on-goal,1,leading_by_1,middle_period,p1
2025020221,2233217,0,1,31.14,137.603,wrist,not_rebound,not_rush,ev,right,true,blocked-shot,14,trailing_by_2_plus,middle_period,p1
2025020221,2233224,0,1,22.63,135.000,backhand,not_rebound,not_rush,pp,left,false,faceoff,29,trailing_by_2_plus,late_period,p1
2025020221,2233228,0,1,184.46,4.041,wrist,not_rebound,not_rush,pk,left,true,blocked-shot,30,leading_by_2_plus,late_period,p1
2025020221,2233230,0,1,37.22,59.300,snap,not_rebound,rush_attempt,ev,right,true,hit,7,leading_by_2_plus,late_period,p1
2025020221,2233239,0,1,58.42,6.882,slap,not_rebound,not_rush,pp,center,unknown,faceoff,6,leading_by_2_plus,late_period,p1
2025020221,2233242,0,1,5.66,45.000,wrist,not_rebound,not_rush,pp,center,unknown,faceoff,46,leading_by_2_plus,late_period,p1
2025020221,2233245,0,0,51.87,19.134,wrist,not_rebound,rush_attempt,ev,right,true,hit,6,leading_by_2_plus,late_period,p1
2025020221,2233246,0,1,128.58,15.333,wrist,not_rebound,not_rush,ev,right,false,missed-shot,18,leading_by_2_plus,late_period,p1
2025020221,2233250,0,1,34.37,8.366,wrist,not_rebound,not_rush,ev,center,unknown,hit,9,leading_by_2_plus,late_period,p1
2025020221,2233254,0,1,34.06,139.764,wrist,not_rebound,rush_attempt,ev,left,false,blocked-shot,6,trailing_by_2_plus,late_period,p1
2025020221,2233257,0,1,45.61,164.745,slap,not_rebound,not_rush,ev,right,true,faceoff,1,trailing_by_2_plus,late_period,p1
2025020221,2233268,0,1,36.72,29.358,wrist,not_rebound,not_rush,ev,left,false,hit,19,trailing_by_2_plus,early_period,p2
2025020221,2233269,0,1,23.09,4.970,tip,rebound,not_rush,ev,center,unknown,shot-on-goal,3,trailing_by_2_plus,early_period,p2
2025020221,2233280,0,1,17.46,156.371,backhand,not_rebound,not_rush,ev,center,unknown,blocked-shot,12,leading_by_2_plus,early_period,p2
2025020221,2233281,1,1,5.39,158.199,backhand,rebound,not_rush,ev,center,unknown,shot-on-goal,2,leading_by_2_plus,early_period,p2
2025020221,2233288,0,0,42.72,163.686,slap,not_rebound,not_rush,pp,left,true,giveaway,26,leading_by_2_plus,early_period,p2
2025020221,2233289,0,1,88.24,23.369,wrist,not_rebound,not_rush,pk,left,true,missed-shot,7,trailing_by_2_plus,early_period,p2
2025020221,2233296,0,1,19.10,137.121,snap,not_rebound,rush_attempt,ev,right,true,giveaway,6,leading_by_2_plus,early_period,p2
2025020221,2233298,0,0,29.41,162.181,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,4,leading_by_2_plus,early_period,p2
2025020221,2233302,0,1,61.61,35.754,wrist,not_rebound,not_rush,ev,right,true,faceoff,2,trailing_by_2_plus,early_period,p2
2025020221,2233304,0,1,33.62,157.249,wrist,not_rebound,not_rush,ev,right,true,hit,29,leading_by_2_plus,early_period,p2
2025020221,2233305,0,1,33.60,53.471,wrist,not_rebound,not_rush,ev,left,true,shot-on-goal,17,trailing_by_2_plus,early_period,p2
2025020221,2233312,0,1,29.00,136.397,wrist,not_rebound,not_rush,ev,left,false,blocked-shot,11,leading_by_2_plus,middle_period,p2
2025020221,2233317,0,1,25.55,30.579,snap,not_rebound,not_rush,ev,right,true,faceoff,9,trailing_by_2_plus,middle_period,p2
2025020221,2233324,0,1,67.12,33.453,wrist,not_rebound,not_rush,ev,left,true,blocked-shot,14,trailing_by_2_plus,middle_period,p2
2025020221,2233333,0,0,33.73,168.024,wrist,not_rebound,not_rush,ev,center,unknown,hit,12,leading_by_2_plus,middle_period,p2
2025020221,2233341,1,1,20.00,36.870,wrist,not_rebound,rush_attempt,ev,left,false,giveaway,3,trailing_by_2_plus,middle_period,p2
2025020221,2233350,0,1,34.37,171.634,wrist,not_rebound,rush_attempt,ev,center,unknown,giveaway,4,leading_by_2_plus,middle_period,p2
2025020221,2233356,0,0,13.04,122.471,backhand,not_rebound,not_rush,ev,left,false,blocked-shot,12,leading_by_2_plus,middle_period,p2
2025020221,2233358,0,0,42.54,119.578,wrist,not_rebound,not_rush,ev,right,true,missed-shot,4,leading_by_2_plus,middle_period,p2
2025020221,2233365,0,0,12.17,170.538,wrist,not_rebound,rush_attempt,ev,center,unknown,blocked-shot,4,leading_by_2_plus,middle_period,p2
2025020221,2233369,0,0,30.41,136.332,wrist,not_rebound,rush_attempt,ev,left,false,giveaway,4,leading_by_2_plus,middle_period,p2
2025020221,2233371,0,0,57.01,142.125,wrist,not_rebound,not_rush,ev,left,false,missed-shot,11,leading_by_2_plus,middle_period,p2
